Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score
2020-03-12,12.312000,12.424000,11.162000,11.554000,10.974949,47355263,-0.2353
2020-03-13,11.996000,12.394000,11.320000,11.520000,10.942653,32959263,0.171316666666667
2020-03-16,11.090000,11.258000,10.406000,10.942000,10.393620,36811536,0.227828571428571
2020-03-17,11.328000,11.670000,10.502000,11.442000,10.868562,28947423,0.2446
2020-03-18,11.100000,11.700000,10.742000,10.832000,10.289133,31849359,0.28564
2020-03-19,10.954000,11.794000,10.824000,11.538000,10.959751,31606779,0.08808
2020-03-20,12.058000,12.474000,11.730000,12.086000,11.480287,45811631,0.212133333333333
2020-03-23,11.724000,12.016000,11.430000,11.462000,10.887559,26546345,0.4404
2020-03-24,11.836000,12.034000,11.618000,12.034000,11.430893,24593524,0.4019
2020-03-25,12.312000,12.348000,11.342000,11.990000,11.389097,25924784,0.1104
2020-03-26,11.782000,11.972000,11.406000,11.972000,11.372000,22545943,0.5812
2020-03-27,11.680000,11.954000,11.528000,11.702000,11.702000,19980194,-0.3885
2020-03-30,11.810000,12.016000,11.638000,11.986000,11.986000,16038883,0
2020-03-31,12.212000,12.228000,11.668000,11.814000,11.814000,19526969,0.1909
2020-04-01,11.525000,11.855000,11.460000,11.520000,11.520000,16196604,0.10805
2020-04-02,11.600000,11.890000,11.300000,11.650000,11.650000,16096682,0.7845
2020-04-03,11.640000,11.720000,11.510000,11.640000,11.640000,10640646,0.133966666666667
2020-04-06,11.940000,12.225000,11.875000,12.185000,12.185000,14335620,0.38635
